"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"KIRREL1",0.00110395440930072,-0.381302436350105,0.549,0.616,1
"SPATS2L",0.00114947177679153,-0.34762127308397,0.306,0.429,1
"DNAJC1",0.00116875878674396,0.329074691959148,0.59,0.487,1
"KIF21A",0.00117225039031396,-0.338612870988559,0.243,0.355,1
"FAM53B",0.00123295879867633,-0.338006529121676,0.208,0.317,1
"ODF2L",0.00123679983863677,0.313635304635606,0.503,0.396,1
"PKD2",0.00124625032500539,0.329158990057897,0.595,0.482,1
"CBFA2T2",0.00124855365684099,0.386289539983515,0.63,0.565,1
"KANSL1L",0.00125470173173014,-0.395275410218131,0.405,0.509,1
"ARHGAP20",0.00126771932232634,-0.390109318116988,0.434,0.54,1
"CCND2",0.00128167564423393,0.337782877720996,0.37,0.255,1
"NEK1",0.00130965582420468,0.350783231235792,0.428,0.327,1
"PLPP3",0.00131640424611587,0.312091641738912,0.555,0.452,1
"WWP2",0.00138268342427256,-0.363264870042708,0.329,0.444,1
"IRF1",0.00141225546904354,-0.380410245809777,0.208,0.324,1
"PITPNA",0.00142455755662763,0.353560090426705,0.445,0.346,1
"DERA",0.00142486392626804,0.353770043818078,0.405,0.31,1
"SOD2",0.00146051132356766,-0.446696282569904,0.428,0.521,1
"RAB11FIP3",0.00148357591018305,0.308296228367735,0.434,0.32,1
"ATP2A2",0.00152546028434295,0.38629995112753,0.497,0.408,1
"WAC",0.00160379101628333,0.339652163151803,0.699,0.639,1
"ZNF131",0.00164907974830487,0.325284271661509,0.526,0.441,1
"ANGPTL2",0.00168425209305069,-0.397160347123087,0.277,0.373,1
"KPNB1",0.00170358374825511,0.356864892527775,0.399,0.299,1
"ARHGAP32",0.00175266225958604,-0.321694649973903,0.41,0.519,1
"ARHGAP29",0.00176167459902827,0.458036398975112,0.549,0.464,1
"TENT4A",0.00176727754058839,-0.324904956689537,0.341,0.457,1
"NLRP1",0.0017871517549732,0.321719974171088,0.306,0.207,1
"HBP1",0.00181182835135972,-0.311545033298774,0.283,0.391,1
"C6orf62",0.0018187517985448,0.369475185586301,0.422,0.324,1
"LIMCH1",0.00185057154997582,0.440502530384423,0.671,0.611,1
"WWP1",0.00187731976930795,-0.313110469233448,0.295,0.411,1
"SCP2",0.00190357067224242,-0.311578592852742,0.318,0.426,1
"SMAD6",0.00190400843368491,-0.309224941196063,0.295,0.412,1
"MAN1A2",0.00191515830879729,-0.391411057123852,0.416,0.508,1
"RTN4",0.00192469779753353,-0.323758709712272,0.89,0.907,1
"RPS6KA5",0.00195762964909895,0.320678751821641,0.382,0.272,1
"SCAPER",0.00196783675583243,-0.306679832401102,0.486,0.573,1
"GNA12",0.00199909207257423,0.330580074787126,0.491,0.395,1
"TMEM241",0.00201547160399284,0.319389503584879,0.422,0.306,1
"SEC16A",0.00206196166106267,0.34047059630553,0.428,0.317,1
"HSP90AA1",0.00206234952577991,-0.337493343899691,0.491,0.596,1
"TIMP3",0.00213002125265287,0.399126561957026,0.78,0.695,1
"CRADD",0.0021373201495981,-0.320964367767416,0.439,0.561,1
"NCK1",0.00215619862942559,-0.363434525371457,0.289,0.393,1
"REST",0.0021728932488312,-0.348001918839065,0.231,0.332,1
"LEPR",0.00221423669989747,-0.614931916985269,0.468,0.546,1
"ITM2B",0.00222646942559402,0.350457674953484,0.491,0.409,1
"SPOP",0.00222675160583802,-0.348127830472933,0.393,0.494,1
"MT-CO1",0.00224124340269465,0.302875134115935,0.549,0.454,1
"MT-ND3",0.00232033677451643,0.32702744328241,0.422,0.332,1
"SSBP2",0.00234581127243883,-0.306936465194334,0.763,0.85,1
"EPS15L1",0.00238363729442905,0.413694413762473,0.451,0.365,1
"FAXDC2",0.00243600337852103,-0.312690206935993,0.237,0.351,1
"ROCK2",0.00243671209573129,-0.334427543435096,0.636,0.705,1
"TMEM120B",0.00246009807804887,-0.32849968262116,0.26,0.378,1
"RNF216",0.00248066030600006,0.362477475354554,0.561,0.503,1
"IFRD1",0.00249198610907783,-0.320032600321381,0.509,0.621,1
"ANKRD28",0.00260451858500433,-0.30680283329906,0.254,0.371,1
"ARHGAP24",0.00261788461734641,-0.366848082036282,0.671,0.757,1
"NPEPPS",0.00280329391641677,0.32645082307307,0.624,0.572,1
"ARNT",0.00292700583641354,0.321840664914015,0.538,0.452,1
"IL6ST",0.00296802289280333,0.320427405943511,0.711,0.678,1
"SIRT1",0.00302074242297602,0.333548032609629,0.405,0.307,1
"PITPNB",0.00310850595088345,0.335515414839341,0.462,0.38,1
"KLF13",0.00311569770539163,0.337129842467093,0.405,0.317,1
"PMEPA1",0.00317906225305333,0.353283433121588,0.41,0.314,1
"IFNGR2",0.00335009115240102,-0.339591071721562,0.324,0.423,1
